l_y (mm)_mean_75%,-0.22687340512820506,-0.7550050708050436,-0.6533037004002287,0.1814196013011152,0.39216312830188643,1.1905685999999995
l_y (mm)_mean_max,-0.22687340512820506,-0.7550050708050436,-0.6533037004002287,0.1814196013011152,0.39216312830188643,1.1905685999999995
l_y (mm)_std_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_std_mean,3.321178995051699,2.2532718768568425,1.8067785618363312,1.9992195409176974,3.4566860615651356,5.015942533529687
l_y (mm)_std_min,3.321178995051699,2.2532718768568425,1.8067785618363312,1.9992195409176974,3.4566860615651356,5.015942533529687
l_y (mm)_std_25%,3.321178995051699,2.2532718768568425,1.8067785618363312,1.9992195409176974,3.4566860615651356,5.015942533529687
l_y (mm)_std_50%,3.321178995051699,2.2532718768568425,1.8067785618363312,1.9992195409176974,3.4566860615651356,5.015942533529687
l_y (mm)_std_75%,3.321178995051699,2.2532718768568425,1.8067785618363312,1.9992195409176974,3.4566860615651356,5.015942533529687
l_y (mm)_std_max,3.321178995051699,2.2532718768568425,1.8067785618363312,1.9992195409176974,3.4566860615651356,5.015942533529687
l_y (mm)_min_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_min_mean,-5.01697,-5.01697,-5.01697,-5.53821,-5.53821,-5.53821
l_y (mm)_min_min,-5.01697,-5.01697,-5.01697,-5.53821,-5.53821,-5.53821
l_y (mm)_min_25%,-5.01697,-5.01697,-5.01697,-5.53821,-5.53821,-5.53821
l_y (mm)_min_50%,-5.01697,-5.01697,-5.01697,-5.53821,-5.53821,-5.53821
l_y (mm)_min_75%,-5.01697,-5.01697,-5.01697,-5.53821,-5.53821,-5.53821
l_y (mm)_min_max,-5.01697,-5.01697,-5.01697,-5.53821,-5.53821,-5.53821
l_y (mm)_25%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_25%_mean,-3.97448,-2.41075,-1.88951,-0.84702,-2.41075,-4.756349999999999
l_y (mm)_25%_min,-3.97448,-2.41075,-1.88951,-0.84702,-2.41075,-4.756349999999999
l_y (mm)_25%_25%,-3.97448,-2.41075,-1.88951,-0.84702,-2.41075,-4.756349999999999
l_y (mm)_25%_50%,-3.97448,-2.41075,-1.88951,-0.84702,-2.41075,-4.756349999999999
l_y (mm)_25%_75%,-3.97448,-2.41075,-1.88951,-0.84702,-2.41075,-4.756349999999999
l_y (mm)_25%_max,-3.97448,-2.41075,-1.88951,-0.84702,-2.41075,-4.756349999999999
l_y (mm)_50%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_50%_mean,0.716711,-0.84702,-0.84702,0.195467,0.195467,3.32293
l_y (mm)_50%_min,0.716711,-0.84702,-0.84702,0.195467,0.195467,3.32293
l_y (mm)_50%_25%,0.716711,-0.84702,-0.84702,0.195467,0.195467,3.32293
l_y (mm)_50%_50%,0.716711,-0.84702,-0.84702,0.195467,0.195467,3.32293
l_y (mm)_50%_75%,0.716711,-0.84702,-0.84702,0.195467,0.195467,3.32293
l_y (mm)_50%_max,0.716711,-0.84702,-0.84702,0.195467,0.195467,3.32293
l_y (mm)_75%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_75%_mean,2.28044,1.23796,0.716711,1.23796,3.32293,5.92915
l_y (mm)_75%_min,2.28044,1.23796,0.716711,1.23796,3.32293,5.92915
l_y (mm)_75%_25%,2.28044,1.23796,0.716711,1.23796,3.32293,5.92915
l_y (mm)_75%_50%,2.28044,1.23796,0.716711,1.23796,3.32293,5.92915
l_y (mm)_75%_75%,2.28044,1.23796,0.716711,1.23796,3.32293,5.92915
l_y (mm)_75%_max,2.28044,1.23796,0.716711,1.23796,3.32293,5.92915
l_y (mm)_max_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_max_mean,5.92915,5.92915,5.4079,6.45039,6.45039,6.45039
l_y (mm)_max_min,5.92915,5.92915,5.4079,6.45039,6.45039,6.45039
l_y (mm)_max_25%,5.92915,5.92915,5.4079,6.45039,6.45039,6.45039
l_y (mm)_max_50%,5.92915,5.92915,5.4079,6.45039,6.45039,6.45039
l_y (mm)_max_75%,5.92915,5.92915,5.4079,6.45039,6.45039,6.45039
